0.14405262,-0.044097014,-0.21091484,0.1011493
0.04225781,-0.15535001,0.035685364,-0.14982934
0.11647039,0.20469159,0.021709824,0.116901666
0.064354315,0.0009920645,-0.044696134,-0.042843822
-0.23449293,-0.1409001,-0.14683527,-0.0041273856
-0.27325246,0.04524385,-0.31021082,0.09884533
0.020358354,0.13810183,-0.4083712,0.22164509
0.046399537,-0.27878278,-0.18887478,-0.059226215
0.086901665,-0.17826498,0.016348997,0.07675959
0.057641838,-0.22243822,-0.13210748,-0.11026279
-0.026203452,-0.10932089,-0.043272253,0.052939758
-0.04006014,0.0344878,-0.16331132,0.120002344
0.14938825,-0.13604166,-0.5799327,0.18616922
-0.09369904,-0.2568152,-0.047455106,0.07160568
-0.05244517,-0.14097849,0.012955897,0.09589672
0.028044615,0.08173812,0.17954984,-0.12313455
-0.048578907,0.00022863202,0.08269239,-0.08404438
0.16071394,-0.4508188,0.03713152,-0.14666575
0.171386,0.13745368,-0.47981608,0.13939787
0.069799066,-0.3101729,-0.1709096,-0.09367546
-0.0725242,0.13305368,0.109201536,-0.083541945
0.046876155,0.045941085,-0.05520876,-0.07248555
0.12687036,-0.12541413,-0.032025468,-0.05718989
0.11383211,-0.32670707,-0.037122294,-0.13929053
0.3530448,-0.13391122,-0.49617225,0.1208968
-0.0072416584,-0.057654917,0.12562963,-0.122171186
0.1552536,-0.3249187,-0.051148716,0.053814713
0.03334413,-0.15303235,0.04011475,0.012840402
0.101422906,-0.24895315,-0.07703591,0.021917738
0.15632682,-0.02323116,0.18772288,-0.02667414
0.30545482,0.021426477,-0.35367873,0.24260378
-0.034915946,-0.15842809,-0.16515027,0.0066836285
0.03542074,-0.13859932,-0.01685723,0.02451849
-0.08712989,0.31057113,0.102411814,-0.07040502
0.2255476,-0.18152882,-0.06647241,-0.14417538
0.32327878,-0.13277037,0.16125184,0.048371613
0.238069,-0.13716525,-0.2608056,0.018799685
0.114784904,-0.24537376,-0.27293682,0.05414697
0.18219325,0.1484004,0.19779612,-0.065481864
0.010518108,-0.017697979,0.05031741,-0.046544716
0.167109,-0.17102665,-0.073867396,0.09140697
0.24712338,-0.3021662,0.145721,-0.07434449
-0.009636836,-0.031920042,-0.013857615,0.026633404
0.015217762,-0.022463879,0.05580872,-0.03890163
0.095802486,-0.10567177,0.09622928,0.051831372
0.09428382,-0.08875598,-0.07056032,-0.04656819
0.22110811,-0.14927088,-0.08979925,-0.103181094
0.26684743,-0.23805049,0.18933731,0.03722338
-0.13673043,-0.05393231,0.023459237,0.18383656
-0.012589523,-0.08894943,0.029990533,-0.09330537
0.18852471,-0.16608584,0.004725735,-0.08380071
0.071864106,-0.23196024,-0.005434538,0.13600239
0.14418109,0.054326355,-0.053858895,-0.030068643
0.29809597,-0.19156298,0.3204406,0.017017206
-0.05214621,-0.03982511,-0.01427383,0.13787942
0.036828037,-0.21912363,-0.010790356,-0.0055353474
-0.055562288,-0.17398268,-0.028017186,0.08054512
-0.11107376,0.10581217,0.066090114,-0.09453974
0.12469763,-0.028053055,-0.14779595,0.07459785
0.23922452,-0.11100111,0.08877898,-0.03994468
-0.08770143,-0.115364596,-0.032372855,-0.05630363
0.07235577,-0.040934734,-0.062154282,-0.116398305
-0.050383706,-0.2135072,-0.17431223,-0.052101713
0.010685498,-0.045322306,-0.1550132,-0.0767639
0.19776149,0.15407032,0.1031511,-0.119524814
0.27547574,-0.06956981,0.3330983,-0.035421036
0.12637356,0.10577212,-0.25209025,0.02877032
-0.039827347,-0.102301806,-0.02961406,-0.018326024
0.12147016,-0.24153872,-0.05353218,0.09539649
0.047528677,-0.19924468,-0.29705423,0.083398335
0.08980405,-0.09517908,0.017884526,0.03230456
0.32597455,-0.038381856,0.013564659,-0.06184812
0.14434695,0.022945333,-0.42447868,0.17461991
-0.015049507,-0.18328309,0.00010254958,-0.07499281
0.069129676,-0.045210004,-0.09404714,-0.08173562
0.048971314,-0.2970069,-0.28340006,-0.0138207255
0.13881616,-0.048890717,-0.19222681,0.0644384
0.09114144,-0.2778518,-0.2139198,-0.030361898
0.23671131,-0.02174544,-0.55937535,0.12513213
-0.04109007,-0.30957484,-0.055275172,-0.12775768
0.10061615,-0.005732843,-0.06242619,-0.042383116
-0.011403269,-0.056605328,-0.06775981,0.05857403
0.0072939335,-0.3113262,-0.47497475,0.10644522
0.032100283,-0.22000886,-0.29901117,-0.01238195
-0.077444226,-0.25087368,-0.31680447,-0.11943656
0.123247124,-0.34746048,-0.33690473,-0.13858373
-0.08263795,-0.36709738,-0.19755448,-0.08311438
-0.10029561,-0.012029987,-0.11637736,0.03133418
-0.109937124,0.08546016,-0.52203584,0.076810814
-0.10665936,-0.19804685,-0.38399893,-0.13256823
-0.17077643,-0.27288285,-0.14470026,-0.13436216
-0.032990377,-0.061021943,-0.0054185665,0.08467742
-0.07553417,0.044446476,0.14816557,0.009919971
-0.076440305,0.12755378,-0.124241926,-0.09413836
-0.042657036,0.16883087,-0.27638415,-0.15284283
-0.06783707,-0.14678083,-0.32428393,-0.110096395
-0.01919194,-0.17417882,-0.20849314,-0.18437287
0.11008811,0.038077004,0.1691216,-0.04876507
0.13366795,-0.04544797,0.22794966,-0.08706018
0.047051873,0.021129336,-0.12675653,-0.095417134
-0.085401446,-0.21979278,-0.36866888,-0.05697527
-0.05834119,0.048761927,-0.34652603,0.05454223
-0.12891069,-0.023256019,-0.15917331,-0.063065745
-0.0010316926,-0.27176476,-0.14078917,0.081840254
-0.06133664,0.09310552,0.1713002,-0.051903628
0.116468355,0.032763626,-0.07424836,0.03810898
-0.0051063783,-0.47114292,-0.10268468,-0.046145204
0.007518087,-0.008439986,-0.33440688,0.004780637
-0.018597925,-0.32163182,-0.16127521,-0.0018953442
-0.11551899,0.0800021,-0.07515555,0.016622998
-0.00046295664,-0.19778553,-0.009640772,-0.10575944
-0.09482934,-0.19286494,-0.12731442,-0.09776715
-0.04018241,-0.115874164,0.120108075,0.017047388
-0.053649634,-0.17111443,-0.43631557,0.014910867
-0.13792315,-0.028896777,-0.26282534,-0.12073881
0.043715958,-0.27603003,-0.086013205,0.07881133
0.053007625,-0.18961453,-0.10041892,-0.09026654
-0.112811394,-0.30419096,-0.19462623,-0.10305528
0.030337952,-0.29739547,0.17996602,0.034641642
-0.074853934,-0.11320731,-0.29675063,0.0893806
0.013660028,-0.030394569,-0.0844434,-0.02409848
-0.05305428,-0.16330087,-0.06139849,-0.014034494
0.060904466,-0.3774856,-0.07199953,-0.014706425
0.055698343,-0.35221797,-0.21710771,-0.12125272
-0.0050945953,-0.13340364,0.14065525,0.054949593
-0.04998919,-0.00982136,-0.4082339,0.016212646
0.033412423,-0.0868568,-0.26005253,-0.19371668
-0.051481113,-0.27358922,-0.046427935,-0.07998644
0.15027876,-0.28563875,-0.08764712,0.07690634
-0.10492131,-0.18610355,-0.11641435,0.03579709
0.10014706,0.064007945,0.0024328902,0.150097
0.07545839,-0.027813926,-0.4579358,0.002604819
-0.16799168,0.00012857003,-0.14278947,0.046527334
0.019698365,-0.24524786,-0.22665852,-0.10783511
0.08056647,-0.053591948,0.05662035,0.054115064
0.08127006,0.19880682,-0.0235242,-0.06474923
0.00898929,-0.103900775,-0.080227196,0.028886758
0.09393529,-0.17926952,-0.34961736,0.021685962
0.02017178,-0.14636113,-0.28004196,-0.09498873
0.046292715,-0.37415388,-0.27065778,0.100272514
0.17665574,-0.10580048,0.006544135,0.033057254
-0.13410783,0.09037278,-0.033540383,0.07553477
0.17205206,-0.23548439,-0.21864295,0.23709512
-0.11245338,-0.024721948,-0.32660297,-0.15268725
-0.11578322,-0.16165577,-0.30720285,-0.03206758
0.053701874,-0.15412353,-0.13067389,0.08517776
0.16028756,-0.14655876,-0.0861517,0.11007507
0.015260862,-0.009545909,-0.09495893,-0.03802102
-0.011918663,0.024338532,0.14265555,-0.011760066
0.04078673,-0.10296032,-0.46800336,0.17718394
-0.012621266,-0.12414583,-0.21297403,-0.102291115
0.017837137,-0.18078023,-0.2513725,0.10824096
0.14004627,-0.32707214,-0.11352937,0.039253213
-0.018716497,0.06942285,-0.039458644,-0.127803
0.0171961,-0.077879325,-0.020057406,0.17617999
0.14058214,-0.0019936399,-0.24040258,0.094841614
0.087413274,-0.15281186,-0.4382355,0.10451269
0.05954154,-0.19568966,-0.24475673,0.01895584
0.11311542,-0.061033245,0.07256431,0.026107933
0.008527526,-0.071580775,-0.23610915,0.035466082
-0.06332131,-0.02082873,0.07405664,-0.050071813
-0.089148186,0.045487247,-0.24455044,-0.08224273
0.1540181,-0.111515395,-0.41632944,0.1608981
0.08444138,0.13291286,-0.16512479,0.06999658
0.11483846,-0.1153923,0.021012142,-0.06471683
-0.02096837,-0.21248902,-0.12748738,-0.08631854
-0.08775519,-0.08680873,-0.09684925,0.11012099
0.021627348,-0.0803701,-0.06887748,0.025313785
0.32572353,-0.076551616,-0.35243398,0.29945228
0.01547477,-0.14672512,-0.19968069,-0.0296741
0.16429245,-0.09105195,-0.026918294,0.0041260384
-0.11428458,-0.057735577,-0.1340395,0.010874539
0.03934294,-0.17662315,-0.3181519,0.08584437
-0.014731873,-0.010284173,0.09638601,0.12701018
0.25899857,0.18837467,-0.2678724,0.21413499
-0.047925353,0.009118278,-0.038761497,0.10243338
-0.042223386,-0.30027837,-0.078172006,-0.06029957
0.081440255,-0.33359292,-0.30425006,0.023613479
0.095180854,0.047505002,-0.15304871,0.03823583
0.08474894,-0.063778296,-0.103490025,0.0072774016
0.1549893,-0.136781,-0.25966874,0.11984529
-0.06798038,-0.0913172,-0.20844693,0.12557591
0.05893509,-0.18570393,0.12604609,-0.07841972
-0.11757387,-0.28275082,-0.15017396,0.058349885
-0.13635701,-0.13824451,-0.008380181,-0.025893955
-0.021586144,0.26914254,-0.04935927,0.110511295
0.11288482,-0.12764138,0.23145989,0.07325332
0.12071022,0.14462104,-0.036268666,0.052463766
0.081031,0.055161916,-0.053383548,0.034188207
0.0328137,0.097222485,0.052326944,0.07372268
-0.05020671,-0.12795961,-0.07513221,-0.080991715
0.08247911,-0.2996738,-0.27512246,0.053225134
-0.0966295,0.07815177,0.41029486,-0.031210667
0.07208115,-0.022161506,-0.0994138,-0.038550742
-0.09646813,-0.031600147,0.07565108,0.025699839
-0.01850238,-0.12541205,-0.15497164,-0.0026806237
0.03889717,-0.36461946,-0.25847927,-0.07550458
-0.16464959,-0.013939569,0.06786423,-0.17417593
-0.20589215,-0.29677525,0.46958813,-0.33088514
0.12523413,-0.076536305,-0.19627833,0.0010010395
-0.064672284,0.03136448,-0.08945398,-0.12359673
0.004562108,-0.08776562,-0.26615942,-0.03862585
0.008027921,-0.23019299,-0.1417126,-0.09018592
0.055230107,-0.23319489,0.14192997,-0.15516596
-0.31101274,-0.24753591,0.4813801,-0.3552868
-0.0048284596,-0.2614975,-0.13648087,-0.03826774
-0.070416026,0.034912217,0.1440239,0.064132795
-0.08397792,-0.19447084,-0.21970008,-0.011726706
-0.071666904,-0.22025554,-0.14262006,-0.21924502
0.049837437,-0.21812218,0.2496711,0.02762113
-0.23326251,-0.36441585,0.53464496,-0.3604416
0.09289713,-0.08200498,-0.13283783,-0.010471572
0.0789847,-0.05276909,-0.16838877,-0.051414553
-0.033282783,-0.15924951,-0.08553343,-0.082714304
-0.08265007,-0.04026399,0.012546597,-0.26648426
0.013749033,-0.14705703,0.43232164,0.016318193
-0.14916949,-0.12317695,0.5155083,-0.35518733
-0.103343874,0.07060721,-0.0024487665,0.05100347
-0.04896187,-0.10027773,-0.13655412,0.12703277
-0.019039378,-0.2481371,-0.08060496,-0.070335776
-0.08479431,-0.34727347,0.0021762338,-0.1305588
0.06427273,-0.051610872,0.39606798,-0.07332996
-0.31687674,-0.10200062,0.5240236,-0.37211263
-0.0146971,-0.022491392,0.04291419,-0.085417874
0.13352717,0.101009555,0.08057052,0.029446607
-0.07122742,-0.0016025574,-0.12980244,0.093655124
-0.013830303,-0.33379763,-0.12167984,-0.16401234
-0.050077245,-0.12219446,0.3077173,-0.030212149
-0.34243673,-0.12529907,0.4393059,-0.26878294
-0.033033885,-0.22036685,-0.19703318,-0.08633773
0.022217363,-0.14076129,0.027720064,0.0103774695
0.040151265,-0.17717843,-0.20214586,0.005214773
-0.070554174,-0.07620072,-0.07683785,-0.031425353
0.060505815,-0.031643458,0.31266505,0.09581886
-0.3267186,-0.23846675,0.5269029,-0.13748169
-0.03855092,-0.03384348,0.017419208,0.04182085
0.13645792,-0.18283087,-0.13043386,0.07770801
-0.08885612,-0.26965925,-0.27882496,0.06061088
0.0450059,-0.1140741,-0.28508854,-0.08768456
0.08428383,-0.12311361,0.14011583,0.080403574
-0.20524989,0.097091034,0.36854526,-0.19544978
-0.124114476,-0.14342585,0.0012055596,-0.08985149
-0.030694945,-0.17169765,-0.07963804,0.079656355
-0.01639657,0.02683519,-0.10424058,0.04640442
-0.01713136,-0.18173988,-0.20572674,0.03521031
0.07141153,-0.15062661,0.11183704,-0.027696883
-0.10922572,0.0033129042,0.4832692,-0.1337316
0.078703746,-0.25770214,-0.16138554,-0.084495686
0.026867816,-0.0730601,0.14635755,0.00016081615
-0.047113102,0.39545628,0.22306229,-0.008743135
-0.047941335,-0.19107553,-0.22633375,0.058876798
-0.09748471,-0.06337501,-0.05197099,-0.118756995
-0.19937778,0.083167,0.1734052,-0.25189653
-0.13362911,-0.056814685,0.10808365,-0.01918629
-0.019143883,-0.14642128,-0.072745174,-0.026326433
-0.02396792,0.18723279,0.0526412,0.103978895
0.060870387,0.03862465,-0.10413379,-0.052065402
-0.007945537,-0.37794375,-0.13346712,0.056828577
-0.16262771,-0.022530641,-0.15277492,-0.193316
-0.036663555,-0.08715657,-0.13433398,0.087808594
0.06588875,-0.14673595,-0.14031701,0.039047603
-0.007546529,-0.35866666,-0.20022583,-0.098335676
0.0652429,-0.036459517,-0.15286279,0.06072271
-0.09586267,0.115555495,-0.083955966,0.1057063
-0.033780526,-0.11658329,-0.41890165,-0.11106209
-0.01924862,-0.13229889,-0.12181266,0.06920332
0.1073413,-0.08766171,-0.019827584,0.10990024
-0.072225,-0.18672112,0.029666262,0.06638311
0.107783295,-0.20891684,-0.093087055,0.078711085
0.04632625,-0.28913218,-0.36858052,-0.08993657
0.022570835,-0.23238038,-0.30805045,0.118985064
-0.1251899,-0.043259155,0.004037839,-0.05872765
-0.038969185,-0.28759247,-0.04132079,-0.026376234
-0.0113902185,-0.08888884,-0.06981028,0.07217591
0.047060195,0.12016329,0.25892058,-0.02586201
0.07776991,-0.08936178,-0.13153835,0.0834459
0.13437013,0.065837406,-0.43345338,0.16094485
0.030699935,0.02377472,0.01007862,0.09938856
0.05097422,0.1909621,0.16951418,-0.041435316
-0.07319782,-0.2622178,-0.22573496,-0.055284716
0.105750024,-0.22451048,0.17221127,0.06093053
0.03103838,-0.1421172,0.012153449,-0.03729298
0.17286733,-0.035726365,-0.3837242,0.095893435
0.07832117,-0.14087321,-0.1404159,0.13376497
-0.021479955,-0.21817297,-0.17621908,0.015677221
0.045877866,0.17876355,0.11072175,-0.092595086
-0.024628703,-0.10462114,0.17703904,0.025915213
-0.0971741,-0.19234605,0.019239778,0.025369698
0.06994376,0.122404695,-0.12083154,0.12873602
0.08372894,-0.15111826,-0.123429306,0.041062053
0.10467377,-0.20461455,-0.16395651,0.088959396
0.04283267,-0.09147171,-0.1343488,0.093320586
-0.114072576,0.007855484,0.05723671,0.07406228
-0.07332243,-0.23590164,0.065205365,-0.10617965
-0.056628134,-0.020013396,0.21954131,0.14218295
0.021446874,-0.21930489,-0.078808196,-0.12111503
0.020121275,-0.12511364,-0.12661493,0.0044909795
-0.091355175,-0.07115112,-0.0144507615,-0.108863205
-0.034630734,0.030746302,-0.10281005,-0.08697234
-0.064199015,0.04112905,0.07488543,0.025881423
0.053329643,-0.11293653,0.12830816,-0.02166691
